               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 904,            0.026424,            0.039705,            0.037758,             0.81401,             0.78776,             0.95336,             0.73094,            0.015439,            0.021823,            0.026543,           0.0055302,           0.0055302,           0.0055302
                 905,            0.024987,             0.03406,            0.039263,             0.79963,             0.79896,             0.95104,              0.7511,            0.015245,            0.021697,              0.0265,           0.0055252,           0.0055252,           0.0055252
                 906,            0.026173,            0.037448,            0.039572,             0.79207,             0.80445,             0.95196,             0.74163,            0.015337,            0.021842,            0.026447,           0.0055202,           0.0055202,           0.0055202
                 907,             0.02728,              0.0402,             0.04079,             0.80401,             0.79605,             0.95123,             0.75263,            0.015118,            0.021563,            0.026367,           0.0055153,           0.0055153,           0.0055153
                 908,            0.025873,            0.036122,            0.039403,             0.80657,             0.79859,             0.94832,             0.74984,            0.014888,            0.021474,            0.026346,           0.0055103,           0.0055103,           0.0055103
                 909,            0.024988,             0.03648,            0.038398,             0.77886,             0.81426,             0.94539,             0.74827,            0.014984,            0.021459,            0.026303,           0.0055054,           0.0055054,           0.0055054
                 910,             0.02495,            0.035841,            0.036782,             0.79378,             0.81035,             0.94917,             0.73156,            0.015583,            0.021568,            0.026244,           0.0055005,           0.0055005,           0.0055005
                 911,            0.026021,            0.039306,            0.038126,             0.78494,             0.81661,              0.9512,             0.73585,            0.015513,            0.021585,            0.026177,           0.0054955,           0.0054955,           0.0054955
                 912,            0.026259,            0.037863,             0.03694,             0.80265,             0.80855,             0.95252,             0.74124,            0.015203,            0.021556,            0.026184,           0.0054905,           0.0054905,           0.0054905
                 913,            0.025032,            0.033467,            0.038621,             0.82921,             0.78948,              0.9543,             0.74298,            0.014941,            0.021288,            0.026167,           0.0054856,           0.0054856,           0.0054856
                 914,            0.025519,             0.03976,            0.037609,              0.8323,             0.78115,             0.95191,              0.7655,             0.01509,            0.021408,            0.026139,           0.0054807,           0.0054807,           0.0054807
                 915,            0.026583,            0.037098,             0.04022,             0.79074,             0.80795,             0.95498,             0.76876,            0.015146,            0.021606,            0.026087,           0.0054757,           0.0054757,           0.0054757
                 916,            0.026901,            0.039555,            0.037143,             0.79938,             0.80307,             0.95518,             0.77414,            0.014828,            0.021578,            0.026027,           0.0054707,           0.0054707,           0.0054707
                 917,            0.026071,             0.04065,            0.038209,             0.80204,             0.79745,             0.95444,             0.76092,            0.014991,              0.0216,            0.025986,           0.0054658,           0.0054658,           0.0054658
                 918,            0.023794,             0.03193,             0.03758,             0.78482,             0.80911,             0.95707,             0.76025,            0.014881,            0.021494,            0.025966,           0.0054608,           0.0054608,           0.0054608
                 919,            0.025545,            0.040656,            0.038841,              0.7761,             0.81577,             0.95681,             0.74783,            0.015591,             0.02182,            0.025888,           0.0054559,           0.0054559,           0.0054559
                 920,            0.025878,            0.036181,            0.039475,             0.77445,             0.81306,             0.95704,             0.74663,            0.015248,            0.021604,            0.025827,            0.005451,            0.005451,            0.005451
                 921,            0.026492,            0.036666,            0.036237,             0.77004,             0.81889,             0.95805,             0.73213,            0.015579,            0.021761,             0.02577,            0.005446,            0.005446,            0.005446
                 922,            0.025432,            0.033811,            0.036762,             0.76767,             0.83014,             0.95842,             0.73039,            0.015909,            0.021893,             0.02575,            0.005441,            0.005441,            0.005441
                 923,            0.027534,            0.038018,            0.038698,             0.78714,             0.83481,             0.95835,             0.76222,            0.015358,            0.021839,            0.025774,           0.0054361,           0.0054361,           0.0054361
                 924,            0.025808,            0.039808,            0.037916,             0.79256,             0.82942,             0.95772,             0.75417,            0.015089,            0.021688,            0.025768,           0.0054312,           0.0054312,           0.0054312
                 925,            0.025557,            0.038328,            0.039116,              0.7871,             0.83454,             0.95898,             0.74711,            0.015258,            0.021841,             0.02575,           0.0054262,           0.0054262,           0.0054262
                 926,            0.025411,            0.041348,            0.037816,             0.78164,             0.83469,              0.9614,             0.73534,              0.0154,            0.021854,            0.025733,           0.0054212,           0.0054212,           0.0054212
                 927,            0.027954,            0.037769,            0.038332,             0.76526,             0.84253,             0.96252,             0.73811,            0.015197,            0.021739,            0.025702,           0.0054163,           0.0054163,           0.0054163
                 928,            0.024974,            0.039408,            0.037648,             0.77815,             0.82924,             0.96025,             0.75832,            0.014972,            0.021629,            0.025693,           0.0054114,           0.0054114,           0.0054114
                 929,            0.025443,             0.03837,            0.037093,             0.77779,             0.83387,             0.95579,              0.7711,            0.014917,            0.021526,            0.025681,           0.0054064,           0.0054064,           0.0054064
                 930,               0.026,            0.040942,            0.038515,             0.78489,             0.82616,             0.95581,             0.77899,             0.01512,            0.021577,            0.025648,           0.0054015,           0.0054015,           0.0054015
                 931,            0.025784,            0.035113,            0.036101,             0.80942,             0.81303,             0.95973,             0.76995,            0.014816,            0.021171,            0.025587,           0.0053965,           0.0053965,           0.0053965
                 932,            0.026007,            0.036247,            0.037103,             0.81195,             0.81582,              0.9597,               0.745,            0.014971,            0.021257,            0.025539,           0.0053915,           0.0053915,           0.0053915
                 933,            0.026417,            0.036187,            0.038297,             0.79348,              0.8269,             0.95975,             0.74309,            0.015047,            0.021235,            0.025486,           0.0053866,           0.0053866,           0.0053866
                 934,            0.026593,            0.036976,            0.041747,              0.7981,             0.82448,             0.95954,             0.73026,            0.015673,            0.021616,            0.025465,           0.0053816,           0.0053816,           0.0053816
                 935,            0.025955,            0.034774,            0.038985,             0.79341,             0.83647,             0.95774,             0.73248,            0.015573,            0.021731,            0.025464,           0.0053767,           0.0053767,           0.0053767
                 936,            0.025374,            0.036378,            0.039107,             0.77662,             0.83581,             0.95835,             0.73418,            0.015597,             0.02168,            0.025442,           0.0053717,           0.0053717,           0.0053717
                 937,            0.025252,            0.035581,             0.03696,             0.77219,             0.84646,               0.959,             0.74138,            0.015632,            0.021667,            0.025418,           0.0053668,           0.0053668,           0.0053668
                 938,             0.02527,            0.036914,             0.03651,             0.77998,              0.8349,             0.95875,             0.73261,            0.015818,            0.021614,            0.025381,           0.0053619,           0.0053619,           0.0053619
                 939,            0.028066,             0.03892,            0.038739,             0.78204,             0.83478,             0.95853,             0.73802,            0.015732,             0.02141,            0.025346,           0.0053569,           0.0053569,           0.0053569
                 940,            0.026938,             0.03895,            0.039448,             0.79275,             0.82367,             0.95978,             0.74762,             0.01494,            0.021001,            0.025284,            0.005352,            0.005352,            0.005352
                 941,            0.027721,            0.039944,            0.039058,             0.80258,             0.82088,             0.96029,              0.7514,            0.015078,            0.021227,            0.025264,            0.005347,            0.005347,            0.005347
                 942,            0.026676,            0.036099,             0.03849,             0.81019,              0.8079,             0.95962,             0.73645,            0.015514,            0.021543,            0.025253,           0.0053421,           0.0053421,           0.0053421
                 943,            0.027997,            0.036817,            0.037449,             0.80925,             0.81261,             0.96069,             0.73813,            0.015739,            0.021665,            0.025242,           0.0053371,           0.0053371,           0.0053371
                 944,            0.025795,            0.036414,            0.037146,             0.81442,             0.80804,             0.96202,             0.73726,            0.015413,            0.021417,             0.02524,           0.0053321,           0.0053321,           0.0053321
                 945,            0.025076,            0.037399,            0.036871,             0.80204,              0.8163,             0.96268,             0.75605,              0.0148,            0.020924,            0.025225,           0.0053272,           0.0053272,           0.0053272
                 946,            0.025904,            0.038362,            0.036076,             0.80045,             0.82075,             0.96561,             0.74086,            0.015362,            0.020973,            0.025191,           0.0053223,           0.0053223,           0.0053223
                 947,            0.027431,            0.036681,            0.036585,             0.82031,             0.81488,             0.96563,             0.76925,            0.014824,            0.020965,             0.02514,           0.0053173,           0.0053173,           0.0053173
                 948,             0.02435,             0.03538,            0.038646,             0.81854,             0.82238,              0.9648,              0.7624,            0.014701,            0.020713,            0.025085,           0.0053124,           0.0053124,           0.0053124
                 949,            0.025911,            0.036718,            0.037132,             0.81821,              0.8222,             0.96418,             0.75514,             0.01537,            0.020898,            0.025067,           0.0053074,           0.0053074,           0.0053074
                 950,            0.026779,            0.037405,            0.039385,             0.81869,             0.81196,              0.9617,             0.74637,            0.015258,            0.020975,            0.025059,           0.0053025,           0.0053025,           0.0053025
                 951,            0.027467,            0.039268,            0.038981,             0.80532,             0.82283,              0.9634,             0.77164,            0.014936,            0.020905,            0.025022,           0.0052975,           0.0052975,           0.0052975
                 952,            0.023874,            0.032162,            0.038186,             0.80186,             0.82548,              0.9597,             0.76112,            0.014996,            0.020811,            0.024976,           0.0052925,           0.0052925,           0.0052925
                 953,               0.026,            0.040569,            0.038015,              0.7989,             0.82577,             0.95977,             0.77992,            0.014455,            0.020617,            0.024916,           0.0052876,           0.0052876,           0.0052876
                 954,            0.024117,            0.036856,             0.03686,             0.79208,             0.84229,             0.95764,             0.76334,            0.015203,            0.020975,            0.024842,           0.0052827,           0.0052827,           0.0052827
                 955,            0.026447,            0.038089,            0.036336,              0.8002,             0.85061,              0.9611,             0.78112,            0.014863,            0.020913,            0.024757,           0.0052777,           0.0052777,           0.0052777
                 956,            0.025219,            0.034427,            0.036982,             0.80679,             0.84808,              0.9624,             0.75363,            0.014937,            0.020824,             0.02472,           0.0052727,           0.0052727,           0.0052727
                 957,            0.026119,            0.038328,             0.03763,             0.80564,               0.842,             0.96159,             0.75952,             0.01494,            0.020844,            0.024711,           0.0052678,           0.0052678,           0.0052678
                 958,            0.025313,            0.038162,            0.037031,             0.80398,             0.81112,             0.92812,             0.73859,            0.015089,            0.021004,            0.024725,           0.0052629,           0.0052629,           0.0052629
                 959,            0.027581,             0.03904,            0.038523,             0.79997,             0.82811,             0.95574,             0.76692,            0.015424,            0.021338,            0.024719,           0.0052579,           0.0052579,           0.0052579
                 960,            0.026335,            0.036977,            0.036834,             0.79846,             0.83336,             0.95761,             0.76951,            0.014694,            0.021052,            0.024701,           0.0052529,           0.0052529,           0.0052529
                 961,            0.025872,            0.035536,            0.037138,              0.8081,             0.81779,             0.95807,             0.76273,            0.014645,            0.020907,            0.024683,            0.005248,            0.005248,            0.005248
                 962,            0.025384,            0.035812,            0.038142,             0.82764,             0.81172,             0.95932,             0.75559,            0.014864,            0.020925,            0.024675,            0.005243,            0.005243,            0.005243
                 963,            0.027103,            0.039148,            0.037569,             0.81876,             0.82206,             0.95988,             0.75901,            0.015293,            0.020996,            0.024651,           0.0052381,           0.0052381,           0.0052381
                 964,            0.025886,            0.039585,            0.036708,             0.80119,             0.82874,             0.96296,             0.75016,             0.01501,            0.021026,            0.024659,           0.0052331,           0.0052331,           0.0052331
                 965,            0.025335,            0.033642,            0.037638,             0.81338,             0.83007,             0.96363,             0.74496,            0.015245,            0.021017,             0.02465,           0.0052282,           0.0052282,           0.0052282
                 966,            0.026342,            0.039086,            0.037827,             0.81532,             0.84283,             0.96512,             0.73022,            0.015735,            0.021214,             0.02462,           0.0052233,           0.0052233,           0.0052233
                 967,            0.027293,            0.035963,            0.037353,             0.80987,             0.83834,             0.96491,             0.75642,            0.015085,            0.021157,            0.024571,           0.0052183,           0.0052183,           0.0052183
                 968,            0.025493,             0.03763,            0.037875,             0.80381,             0.82916,              0.9537,             0.75172,            0.014823,            0.021079,            0.024538,           0.0052134,           0.0052134,           0.0052134
                 969,            0.025248,            0.037758,            0.036218,             0.79518,             0.83925,             0.96347,             0.76739,            0.014702,            0.021111,            0.024536,           0.0052084,           0.0052084,           0.0052084
                 970,            0.024192,             0.03457,            0.036075,             0.78443,             0.83686,             0.96214,             0.75575,            0.015254,            0.021305,             0.02455,           0.0052035,           0.0052035,           0.0052035
                 971,            0.026617,             0.03907,            0.037903,             0.77402,             0.84955,             0.95794,             0.75893,            0.015338,            0.021328,            0.024607,           0.0051985,           0.0051985,           0.0051985
                 972,            0.028235,            0.040593,            0.037989,             0.76636,             0.85413,             0.95416,             0.75086,            0.015277,            0.021497,            0.024673,           0.0051935,           0.0051935,           0.0051935
                 973,            0.025436,            0.038468,              0.0368,             0.76457,             0.84619,             0.95396,             0.77155,            0.015021,            0.021416,            0.024753,           0.0051886,           0.0051886,           0.0051886
                 974,            0.025433,            0.037649,            0.037158,             0.77714,             0.83533,             0.95446,             0.74483,            0.015195,            0.021409,            0.024739,           0.0051837,           0.0051837,           0.0051837
                 975,            0.025578,            0.035245,            0.037973,             0.77979,             0.84024,             0.95551,             0.71584,            0.015345,            0.021262,            0.024587,           0.0051787,           0.0051787,           0.0051787
                 976,            0.026625,            0.037249,             0.03823,             0.78092,             0.84562,             0.95873,             0.75494,            0.014693,             0.02099,            0.024494,           0.0051737,           0.0051737,           0.0051737
                 977,             0.02605,            0.035713,            0.035655,             0.78615,             0.84059,             0.95968,             0.75453,            0.014886,             0.02118,            0.024428,           0.0051688,           0.0051688,           0.0051688
                 978,            0.026297,            0.039286,            0.037654,             0.79276,             0.83047,             0.96361,             0.76074,            0.015191,            0.021404,            0.024401,           0.0051639,           0.0051639,           0.0051639
                 979,            0.026806,            0.035595,             0.03737,             0.79761,             0.82811,             0.95495,             0.74916,            0.015253,            0.021725,            0.024384,           0.0051589,           0.0051589,           0.0051589
                 980,            0.025547,            0.037305,            0.035101,             0.78967,             0.83648,               0.965,             0.76726,            0.015075,            0.021618,             0.02436,           0.0051539,           0.0051539,           0.0051539
                 981,            0.024692,            0.038792,             0.03547,             0.79392,             0.83507,             0.96489,             0.76767,            0.014978,            0.021622,             0.02433,            0.005149,            0.005149,            0.005149
                 982,            0.026187,            0.039254,            0.036087,             0.79436,             0.83976,             0.96483,             0.75256,            0.015421,            0.021665,            0.024289,           0.0051441,           0.0051441,           0.0051441
                 983,            0.028975,             0.04321,            0.037671,             0.81515,             0.83261,             0.96432,             0.76099,            0.015043,            0.021655,            0.024228,           0.0051391,           0.0051391,           0.0051391
                 984,            0.025173,            0.035224,            0.036393,             0.82702,             0.82233,             0.96325,             0.75864,            0.014559,            0.021108,            0.024189,           0.0051341,           0.0051341,           0.0051341
                 985,            0.025766,            0.036834,            0.037479,             0.81105,             0.83412,              0.9654,             0.76631,            0.014674,            0.021032,            0.024175,           0.0051292,           0.0051292,           0.0051292
                 986,            0.025092,            0.036796,             0.03398,             0.80714,             0.83735,             0.96632,             0.76524,            0.015034,            0.021124,            0.024186,           0.0051243,           0.0051243,           0.0051243
                 987,            0.025436,            0.036131,            0.036354,             0.81578,             0.82743,             0.96886,             0.79354,            0.014423,            0.021029,            0.024159,           0.0051193,           0.0051193,           0.0051193
                 988,            0.024923,            0.033693,            0.036711,             0.81791,              0.8273,             0.96705,             0.79271,            0.014267,             0.02077,            0.024093,           0.0051144,           0.0051144,           0.0051144
                 989,             0.02508,            0.036166,            0.037501,             0.80605,             0.84235,             0.96661,             0.76199,            0.014584,            0.020857,            0.024017,           0.0051094,           0.0051094,           0.0051094
                 990,            0.024684,            0.037598,            0.035208,             0.81256,             0.82903,             0.96677,             0.75477,            0.014985,            0.020841,            0.023967,           0.0051045,           0.0051045,           0.0051045
                 991,            0.026166,            0.038739,             0.03662,             0.81426,             0.83902,             0.96734,             0.79202,            0.014299,            0.020558,            0.023892,           0.0050995,           0.0050995,           0.0050995
                 992,            0.025115,            0.037228,            0.036677,             0.81795,             0.83668,             0.96594,             0.78354,            0.014291,            0.020618,            0.023851,           0.0050945,           0.0050945,           0.0050945
                 993,            0.025117,            0.036857,             0.03727,             0.81598,             0.84432,             0.96886,             0.77564,            0.014661,            0.020818,            0.023836,           0.0050896,           0.0050896,           0.0050896
                 994,            0.026479,            0.039198,             0.03708,             0.81892,             0.83933,             0.96925,              0.7684,            0.014851,             0.02075,            0.023817,           0.0050847,           0.0050847,           0.0050847
                 995,            0.027461,            0.039432,            0.036001,             0.83761,             0.83316,             0.96996,              0.7777,            0.014525,            0.020657,              0.0238,           0.0050797,           0.0050797,           0.0050797
                 996,            0.024188,            0.034486,            0.034584,             0.83468,              0.8389,             0.96969,             0.76508,            0.014736,            0.020964,            0.023806,           0.0050747,           0.0050747,           0.0050747
                 997,            0.026056,            0.037608,            0.034701,             0.82953,             0.83407,             0.96795,             0.76601,            0.014721,            0.020918,            0.023819,           0.0050698,           0.0050698,           0.0050698
                 998,             0.02496,             0.03699,            0.035812,              0.8222,              0.8394,             0.96896,             0.77104,            0.014806,            0.021106,            0.023815,           0.0050649,           0.0050649,           0.0050649
                 999,            0.024509,            0.036561,            0.036378,             0.81755,             0.83711,             0.96909,              0.7929,            0.014277,            0.020842,            0.023744,           0.0050599,           0.0050599,           0.0050599
                1000,            0.024647,            0.039868,            0.034712,             0.82229,             0.83181,             0.97021,             0.79257,            0.014234,            0.020772,            0.023685,           0.0050549,           0.0050549,           0.0050549
                1001,            0.025374,            0.034934,            0.037188,             0.82338,             0.83236,             0.97245,             0.79222,            0.014253,            0.020731,            0.023648,             0.00505,             0.00505,             0.00505
                1002,            0.024726,            0.035994,            0.037746,             0.79592,             0.84747,             0.97149,             0.78571,            0.014595,            0.020699,            0.023603,            0.005045,            0.005045,            0.005045
                1003,            0.026408,            0.038473,            0.034136,             0.79273,             0.86022,             0.97023,             0.77338,            0.014598,            0.020744,            0.023577,           0.0050401,           0.0050401,           0.0050401
                1004,            0.025048,            0.034887,            0.037032,             0.80342,             0.85523,             0.97016,             0.76566,            0.014755,            0.020834,            0.023566,           0.0050352,           0.0050352,           0.0050352
                1005,            0.025683,            0.036499,            0.036982,             0.80912,             0.85024,             0.97033,             0.77095,            0.014526,            0.020736,            0.023553,           0.0050302,           0.0050302,           0.0050302
                1006,            0.024742,            0.034982,            0.035398,               0.819,              0.8501,             0.97033,             0.76945,            0.014712,             0.02084,            0.023535,           0.0050253,           0.0050253,           0.0050253
                1007,            0.025118,            0.037127,            0.034052,             0.82793,             0.85068,              0.9708,              0.7825,            0.014439,            0.020615,            0.023487,           0.0050203,           0.0050203,           0.0050203
                1008,             0.02448,            0.035494,            0.034524,             0.83001,             0.84528,             0.96931,             0.77052,            0.014246,            0.020409,            0.023452,           0.0050154,           0.0050154,           0.0050154
                1009,            0.024665,            0.035505,            0.035342,             0.82349,             0.85537,             0.96855,              0.7891,            0.014309,             0.02044,            0.023418,           0.0050104,           0.0050104,           0.0050104
                1010,            0.024231,             0.03685,            0.035225,             0.81335,             0.85813,             0.96979,             0.77167,            0.014475,            0.020471,            0.023388,           0.0050055,           0.0050055,           0.0050055
                1011,            0.027233,            0.038276,            0.035287,             0.81854,              0.8452,             0.96999,             0.77394,            0.014715,            0.020615,            0.023401,           0.0050005,           0.0050005,           0.0050005
                1012,            0.025931,             0.03894,            0.036212,             0.81072,             0.84292,             0.96996,             0.78302,            0.014563,            0.020626,            0.023419,           0.0049956,           0.0049956,           0.0049956
                1013,            0.025583,            0.033074,            0.035567,             0.81322,             0.84569,             0.97249,               0.772,            0.014824,            0.020761,            0.023386,           0.0049906,           0.0049906,           0.0049906
                1014,            0.026369,            0.037963,            0.036278,             0.81057,             0.85393,             0.97089,             0.76287,            0.015255,            0.020915,             0.02334,           0.0049857,           0.0049857,           0.0049857
                1015,            0.025887,            0.038601,            0.033134,             0.82667,             0.85087,             0.97091,             0.78841,              0.0144,            0.020598,            0.023303,           0.0049807,           0.0049807,           0.0049807
                1016,            0.024164,            0.036066,            0.033635,             0.82651,             0.85064,             0.97334,              0.7557,            0.014492,            0.020604,            0.023278,           0.0049758,           0.0049758,           0.0049758
                1017,            0.025767,            0.035609,            0.034766,             0.81512,              0.8678,             0.97265,             0.76837,            0.014753,             0.02076,             0.02324,           0.0049708,           0.0049708,           0.0049708
                1018,            0.026546,            0.037981,            0.033137,             0.81928,             0.86485,             0.97233,             0.77027,            0.015271,            0.021062,            0.023228,           0.0049659,           0.0049659,           0.0049659
                1019,            0.026042,            0.036731,             0.03525,             0.81309,             0.86726,             0.97629,             0.79578,             0.01496,            0.021002,             0.02322,           0.0049609,           0.0049609,           0.0049609
                1020,            0.025104,            0.038381,               0.035,             0.81837,             0.86212,             0.97778,             0.80938,            0.014534,            0.020902,            0.023222,            0.004956,            0.004956,            0.004956
                1021,             0.02531,            0.038494,            0.036535,              0.8182,             0.85929,             0.98038,              0.8074,            0.014469,            0.020883,            0.023209,            0.004951,            0.004951,            0.004951
                1022,            0.025362,            0.040171,            0.034438,             0.80755,             0.86462,             0.98029,             0.78533,            0.015016,            0.021028,            0.023172,           0.0049461,           0.0049461,           0.0049461
                1023,            0.027157,            0.037462,            0.034918,             0.79503,             0.86243,             0.98114,             0.76248,            0.014687,            0.020808,            0.023117,           0.0049411,           0.0049411,           0.0049411
                1024,            0.025519,            0.042047,            0.035139,             0.80769,             0.85522,             0.98033,             0.77291,            0.014733,            0.020671,            0.023077,           0.0049362,           0.0049362,           0.0049362
                1025,            0.026546,            0.039266,            0.035165,             0.80574,             0.85609,             0.97896,             0.78865,            0.014742,            0.020841,            0.023048,           0.0049312,           0.0049312,           0.0049312
                1026,            0.024713,            0.035908,            0.033641,             0.80832,             0.85118,             0.97918,             0.78084,            0.014861,            0.020865,            0.023015,           0.0049263,           0.0049263,           0.0049263
                1027,            0.026595,            0.035772,             0.03601,             0.79849,             0.86243,             0.97782,             0.75886,            0.015022,            0.021118,            0.022982,           0.0049213,           0.0049213,           0.0049213
                1028,            0.025244,             0.03297,            0.033802,             0.79925,             0.86211,             0.97572,             0.78287,            0.014393,             0.02094,            0.022971,           0.0049164,           0.0049164,           0.0049164
                1029,            0.025203,            0.036613,            0.035579,             0.79759,             0.86716,             0.97729,             0.79788,            0.014125,            0.020715,            0.022959,           0.0049114,           0.0049114,           0.0049114
                1030,            0.026126,            0.039348,            0.036192,             0.79962,             0.86369,             0.97409,             0.78073,            0.014273,            0.020609,            0.022941,           0.0049065,           0.0049065,           0.0049065
                1031,            0.026672,            0.042267,            0.037265,             0.81122,             0.85459,             0.97474,              0.7658,             0.01446,            0.020614,            0.022933,           0.0049015,           0.0049015,           0.0049015
                1032,            0.025221,            0.040604,            0.034632,             0.81593,             0.84423,             0.97504,             0.79171,            0.014173,            0.020578,            0.022929,           0.0048966,           0.0048966,           0.0048966
                1033,            0.024926,            0.035644,            0.033851,             0.82862,             0.83884,             0.97635,             0.80231,            0.014258,            0.020525,            0.022891,           0.0048916,           0.0048916,           0.0048916
                1034,             0.02726,            0.038496,            0.035736,             0.83109,             0.84387,              0.9776,             0.78166,            0.014797,            0.020705,            0.022841,           0.0048867,           0.0048867,           0.0048867
                1035,             0.02669,            0.037859,            0.033615,             0.83315,             0.84889,             0.97723,             0.77378,            0.014518,            0.020609,            0.022803,           0.0048817,           0.0048817,           0.0048817
                1036,             0.02596,            0.038077,            0.036918,               0.833,             0.84863,             0.97636,              0.7984,            0.014004,             0.02048,            0.022775,           0.0048768,           0.0048768,           0.0048768
                1037,            0.024457,            0.033456,            0.034371,             0.83157,             0.84915,             0.97666,             0.81061,            0.013898,            0.020515,             0.02275,           0.0048718,           0.0048718,           0.0048718
                1038,            0.024915,            0.041245,            0.033977,             0.83371,             0.85381,             0.97396,              0.8036,            0.014236,            0.020713,            0.022711,           0.0048669,           0.0048669,           0.0048669
                1039,            0.025936,            0.040171,            0.033588,             0.83562,             0.85311,              0.9753,              0.8042,            0.014023,            0.020804,            0.022656,           0.0048619,           0.0048619,           0.0048619
                1040,             0.02503,            0.036341,            0.033328,             0.83737,             0.85557,             0.97535,             0.70193,            0.014976,            0.021085,            0.022624,            0.004857,            0.004857,            0.004857
                1041,             0.02779,            0.037688,            0.034939,             0.83211,             0.85601,             0.97268,             0.74549,            0.014736,            0.021039,            0.022622,            0.004852,            0.004852,            0.004852
                1042,            0.026497,            0.035464,            0.035824,             0.82825,              0.8479,             0.97262,             0.73915,            0.014948,            0.021063,            0.022634,           0.0048471,           0.0048471,           0.0048471
                1043,            0.025434,            0.036496,            0.034717,             0.82484,             0.84085,             0.96978,             0.77294,             0.01431,            0.020833,            0.022647,           0.0048421,           0.0048421,           0.0048421
                1044,             0.02472,            0.036646,            0.035524,             0.81992,             0.84395,              0.9733,             0.78937,            0.014246,            0.020746,            0.022627,           0.0048372,           0.0048372,           0.0048372
                1045,            0.025568,            0.033106,            0.035183,             0.78804,             0.87037,             0.97312,             0.76298,            0.014897,            0.020863,            0.022615,           0.0048322,           0.0048322,           0.0048322
                1046,            0.024211,            0.034195,            0.034116,             0.79188,             0.87596,             0.97461,             0.77447,            0.014897,             0.02084,            0.022613,           0.0048272,           0.0048272,           0.0048272
                1047,            0.026923,            0.039025,            0.035483,             0.81197,             0.86973,             0.97469,             0.80474,            0.014289,            0.020662,            0.022584,           0.0048223,           0.0048223,           0.0048223
                1048,            0.023571,            0.032699,            0.032289,             0.81026,             0.87196,             0.97481,             0.78344,             0.01425,            0.020553,            0.022535,           0.0048174,           0.0048174,           0.0048174
                1049,            0.025305,            0.038555,            0.034498,             0.81593,              0.8687,             0.97578,              0.7865,            0.014257,            0.020589,            0.022498,           0.0048124,           0.0048124,           0.0048124
                1050,            0.023505,            0.031362,            0.035647,             0.81164,             0.87942,             0.97432,             0.78831,            0.014493,            0.020657,            0.022449,           0.0048075,           0.0048075,           0.0048075
                1051,            0.026196,            0.035663,            0.034138,             0.81516,              0.8799,             0.97237,             0.78095,             0.01447,            0.020364,            0.022393,           0.0048025,           0.0048025,           0.0048025
                1052,            0.025899,             0.03843,            0.032714,             0.82182,             0.87439,             0.97132,             0.76121,            0.014437,            0.020426,            0.022381,           0.0047976,           0.0047976,           0.0047976
                1053,            0.025524,            0.038404,            0.035124,             0.81277,             0.87457,              0.9714,             0.74607,            0.014515,            0.020501,            0.022378,           0.0047926,           0.0047926,           0.0047926
                1054,            0.025779,            0.036393,            0.034032,             0.81143,             0.86965,             0.97469,             0.73283,            0.014714,            0.020564,            0.022381,           0.0047877,           0.0047877,           0.0047877
                1055,            0.027473,            0.037391,            0.034608,             0.80349,             0.86792,             0.97361,             0.74626,            0.014718,            0.020757,            0.022386,           0.0047827,           0.0047827,           0.0047827
                1056,            0.024565,            0.037513,            0.034303,             0.80593,             0.86554,             0.97139,             0.75783,            0.014399,            0.020613,            0.022389,           0.0047778,           0.0047778,           0.0047778
                1057,            0.024312,            0.036718,            0.032789,             0.79764,             0.87009,             0.97095,             0.77669,            0.014193,            0.020549,            0.022392,           0.0047728,           0.0047728,           0.0047728
